m,f,round_n,stratege_type,外貌_x,内涵_x,财富_x,均分_x,外貌_y,内涵_y,财富_y,均分_y
m9424,f3334,40,3,70.80439924574489,54.773682793114816,45.88009825750072,57.15272676545347,72.85597177324439,49.52323507888794,48.05170988485812,56.810305578996825
m9702,f3286,40,3,41.4184339586957,55.22206455654177,57.72276955350162,51.4544226895797,42.89589038363597,45.94727686828391,55.62104238665421,48.154736546191366
m9869,f8650,40,3,59.64135714482563,57.39325227237787,47.35470138205242,54.79643693308531,59.18071118948119,56.68253264833504,50.19073685546391,55.35132689776005
m3585,f9601,41,1,21.238791470969893,51.73377551416462,53.30644821334694,42.09300506616049,25.924268986271017,67.95976271763628,51.032293527276266,48.30544174372786
m153,f6183,41,2,71.05028440958807,64.26465392151687,121.14525078415727,85.4867297050874,81.45368556107604,72.87604378458484,67.17242841454043,73.83405258673378
m8009,f4007,41,2,75.40566652531278,86.06387368173145,92.26298405872842,84.57750808859089,93.1234906459204,65.29824428939828,50.60485676361482,69.67553056631117
m9175,f3770,41,2,43.57814264147494,46.09914330455872,57.40127696737835,49.02618763780401,61.49874452142557,58.0982684789921,45.7879995044657,55.12833750162779
m9874,f3219,41,2,67.22196079495383,52.540161284640575,65.21660911406946,61.65957706455462,77.24892887755479,43.82651986538269,54.18065581820788,58.418701520381795
m790,f1571,41,3,70.00502275075773,58.28777072405871,45.745512207981115,58.01276856093252,71.23383166322321,65.36994727134426,48.09819713622059,61.56732535692936
m1278,f56,41,3,48.063805908992194,73.71508143267428,46.57702875338513,56.11863869835054,49.90718554605586,64.460631591305,45.07594005211931,53.14791906316005
m1280,f7643,41,3,39.8642140171889,36.36813588532572,50.30750000050156,42.179949967672066,41.27388729497952,46.01122413634492,49.738375346976724,45.67449559276705
m1509,f6365,41,3,73.35099047989252,44.63801755518611,49.126961407774246,55.70532314761763,69.61052766821369,53.14826556105886,53.33996179412168,58.69958500779808
m6096,f790,41,3,57.04040187678159,52.830838432785576,71.33731957825462,60.40285329594059,52.80999658600042,45.42841481291676,70.04745972349767,56.09529037413828
m2081,f2278,41,3,58.608062503719545,84.43723053302709,45.61575235922194,62.88701513198952,59.90904215140192,75.79333054550882,45.4553100471563,60.385894248022346
m2109,f6973,41,3,31.795460384371346,53.22404540377485,91.21516686403604,58.744890884060744,34.15858799846157,52.81469814429759,92.86789071748086,59.94705895341334
m2334,f8382,41,3,59.54770519262918,77.27706920688408,54.02424588229722,63.61634009393682,61.34448126805213,78.34900869388342,54.50097159314302,64.73148718502618
m2482,f8202,41,3,66.7561826977449,68.03366008444218,67.76801750719163,67.51928676312623,62.066426154205885,70.19040920715689,71.0420430080337,67.76629278979883
m3257,f811,41,3,62.54864904948803,49.812241343150276,47.93363766322926,53.43150935195586,61.63628267906532,58.35818675526072,49.624225977120176,56.539565137148735
m3332,f5552,41,3,41.70874503154366,70.77616094457807,62.968931276813834,58.48461241764519,45.184356118675126,66.87594864654618,61.93192053692097,57.99740843404743
m4380,f5633,41,3,59.703979406278236,64.76057073224591,62.92973058880865,62.464760242444264,61.436669744978346,63.66938668056235,59.80515696584176,61.63707113046081
m4519,f5137,41,3,60.50669903414566,60.479475790804194,61.31683516920434,60.767669998051396,58.512328823190316,67.0601743736789,58.950280395513445,61.50759453079422
m5206,f727,41,3,44.44099421842381,71.20835533491575,46.71213564897244,54.12049506743733,49.159737026456355,63.87760427195158,49.23905321084595,54.09213150308463
m5637,f3407,41,3,72.47576535848633,76.82708151715525,72.24243094778946,73.84842594114367,68.95492818792845,69.63683641231047,73.24640498268725,70.61272319430873
m7388,f9628,41,3,69.608621462609,37.27328877138913,55.07038030568431,53.98409684656082,68.21956637620679,43.58653425928152,51.20178695975535,54.33596253174789
m7556,f7691,41,3,69.94970567368792,66.97565587032841,92.9619769855431,76.62911284318648,72.12355109495066,64.2480381178068,92.14418090315505,76.17192337197083
m7844,f9201,41,3,45.6431554960201,65.17989573002743,54.762420310449016,55.195157178832176,48.360483786779724,67.40983348015611,54.74899760232384,56.83977162308656
m7847,f5801,41,3,53.35108351440629,60.04314923455274,77.25168244401408,63.548638397657705,52.6387350302921,53.092287718822114,74.66282423989189,60.1312823296687
m8402,f8373,41,3,58.98081155761816,67.5458552888745,55.772807003034245,60.76649128317564,63.17794467864952,60.56204761523734,54.92988815850158,59.55662681746281
m9166,f9611,42,1,65.91118808657487,54.449792310936864,141.88245035834584,87.41447691861919,63.57415981369992,88.07643612727107,107.4128359300162,86.35447729032906
m9744,f1607,42,1,71.08642307737131,67.05338955971008,113.556623533341,83.89881205680746,53.272750060559176,87.25105732937332,109.92864136608232,83.48414958533827
m3299,f4158,42,2,74.31922544200079,38.84379816531123,103.43055280899495,72.19785880543566,84.6683643495708,69.37190049952949,73.57412057251469,75.871461807205
m8568,f4717,42,2,69.89706732699588,65.35751895920674,90.60919475452187,75.28792701357483,81.55054265203972,79.08757203854066,53.03480783879229,71.22430750979089
m185,f8181,42,3,63.59434388667962,72.12348659501036,48.90468562517755,61.54083870228917,59.47289068983559,80.11740176774867,50.491046708526966,63.36044638870374
m756,f3826,42,3,75.46589435636723,50.59498528068123,45.18438271043196,57.08175411582681,71.25730115808639,50.06021623312587,49.171800391136955,56.829772594116406
m819,f5817,42,3,31.60252559381107,54.458834793152015,49.553690963565174,45.205017116842754,33.045222894230555,62.135443976629865,50.361635072606774,48.5141006478224
m1190,f4211,42,3,40.02575165674148,51.44336519902149,63.328513688587435,51.59921018145013,44.005770204689334,43.593507747969326,60.71148097513091,49.43691964259653
m1378,f7137,42,3,62.70271649742339,67.40939773033114,54.86916772454671,61.660427317433744,58.378339055257634,68.56654945284983,58.44457828373834,61.79648893061526
m2597,f3429,42,3,74.72135855699135,59.502575597287546,50.85845021926785,61.69412812451558,71.88177300689357,55.06550879137132,55.189961643880025,60.71241448071496
m2852,f5216,42,3,68.03626579570003,52.44278455125251,45.20302511205218,55.22735848633491,64.14976004697918,53.01300303764853,49.91074322782086,55.691168770816184
m3442,f204,42,3,37.30157433546002,75.70164255192923,50.50500613212304,54.502741006504095,36.66786211791634,68.66244876411764,47.276698422062374,50.86900310136545
m3950,f638,42,3,55.47091110461103,46.046120403031665,70.31487367086598,57.277301726169554,57.828739438055585,37.25094117425663,66.38248653861501,53.82072238364241
m4718,f9976,42,3,79.69568368170121,51.50814231809592,48.54749644887616,59.917107482891105,77.30545322568824,57.89311565521606,51.49420211639632,62.23092366576687
m5622,f1232,42,3,54.501546045741364,76.77498623982756,46.31176024127737,59.19609750894876,50.90781281612935,75.81737278823209,45.97561088546678,57.56693216327608
m6468,f8411,42,3,46.64060225202221,55.460246464655576,47.6536184522577,49.9181557229785,50.527120075004945,50.23348544085736,48.94507890076469,49.90189480554233
m7020,f972,42,3,66.82258744734878,48.265057575768544,54.27083318804219,56.4528260703865,62.9542555402665,44.63018532052239,56.6076477814165,54.730696214068466
m8675,f3250,42,3,75.23707042634457,51.335642830819374,51.95374831267215,59.5088205232787,72.04460570955412,48.78832344479854,54.676914162136825,58.50328110549649
m8969,f2893,42,3,59.60598235957605,78.83632878923223,76.30141785570629,71.58124300150486,55.05102631395173,83.93048029598745,75.33197071384723,71.43782577459547
m9327,f3102,42,3,62.41625203152657,59.38071623046006,49.266636783082205,57.02120168168961,62.107562915085154,51.968208217215334,51.893826152051034,55.32319909478384
m9506,f5207,42,3,64.93983451233032,56.16115985907035,49.95157196972907,57.01752211370992,65.55216421359125,61.6947438894196,47.47065700601136,58.239188369674075
m9641,f723,42,3,46.87212041817829,52.138063512358414,47.34640166329946,48.78552853127872,46.6780441174016,61.769037999467464,50.368421305728546,52.93850114086587
m8255,f3750,43,1,27.71460832189787,38.300684918936945,49.49870714324753,38.50466679469411,37.94016892011371,22.47846992882296,45.265914067506415,35.22818430548103
m364,f5603,43,3,68.51002562278595,48.65293703861576,48.89796092315685,55.353641194852855,63.5552878514003,46.88830470473095,48.92776708201463,53.12378654604863
m455,f4957,43,3,82.9974364901155,67.56300997914228,65.27624068034763,71.94556238320179,80.72499945916057,68.48295386857113,67.41802497335755,72.20865943369643
m776,f8140,43,3,52.01875036270372,74.90503028545656,54.97708204009801,60.63362089608609,47.66600909125515,71.93959405171572,56.40794750130854,58.67118354809313
m1066,f3357,43,3,55.706874052209706,64.56082460890373,73.9704548111773,64.74605115743024,58.28093526515038,64.87453411145489,70.67248071029617,64.60931669563382
m1533,f7989,43,3,83.84304564668523,47.153486931841066,58.06577351273913,63.02076869708847,82.99952333226122,50.68068247520781,60.328881979180665,64.66969592888323
m1668,f8297,43,3,66.33702200538305,64.62552839303467,51.95393984800046,60.97216341547272,69.89157229792231,63.08606877142021,50.304358235415364,61.09399976825264
m1710,f9604,43,3,48.93417591367311,60.232144644180714,47.05864116747852,52.07498724177745,47.62890206331935,63.02025801515605,50.35373811648145,53.66763273165228
m1854,f550,43,3,54.009043135566046,50.527450148608736,48.937144231162144,51.15787917177897,52.44816940197622,44.761442622320004,46.74783409081014,47.985815371702124
m2250,f4575,43,3,54.55320973412374,83.5040684669104,46.375797763219225,61.47769198808445,57.5951822169816,81.56673502582206,45.88783834714951,61.68325186331773
m7995,f2152,43,3,70.02547295877972,66.82783447809881,74.52874667162024,70.46068470283292,70.39677811624033,58.52969863254335,74.74938230367465,67.89195301748612
m4712,f9550,43,3,49.918071316332295,81.46966620935676,61.669025958905706,64.35225449486492,50.2849043469044,85.32846052511806,65.74872561988505,67.12069683063584
m4722,f8676,43,3,66.06812203170563,69.92019250862107,56.079552404186174,64.02262231483762,66.69277052330206,62.3519329798414,56.00788859580322,61.68419736631555
m6955,f3258,43,3,50.685334003268295,74.97853131712964,52.78270890707985,59.48219140915926,48.33996253759387,69.54784258655415,55.92686625745236,57.9382237938668
m7067,f5290,43,3,51.93303172865431,72.67621900036315,49.539342103826584,58.049530944281344,55.81686355779128,68.91870093853396,53.00368637106163,59.24641695579563
m7735,f7545,43,3,46.55066972188206,73.89171319998844,50.36249157370396,56.93495816519149,48.7047947858925,74.77947547491462,46.742667854680526,56.742312705162554
m7781,f683,43,3,62.20892539114443,62.405009989857064,76.07640956956283,66.89678165018812,66.5649278325648,59.96323605561706,79.61098960501805,68.71305116439997
m9954,f1581,43,3,39.65761490634672,49.778089184149756,56.42631591003206,48.62067333350952,41.00937756016347,43.860500689972255,52.50162076594776,45.79049967202783
m554,f781,44,2,52.118162630756316,58.73407969821049,55.15506938451799,55.335770571161596,63.08111865836987,19.22557413143265,45.01557872578825,42.44075717186359
m4478,f4201,44,2,56.54982916605542,73.57978974688123,61.946046146922015,64.02522168661956,74.4972882038791,74.84122873241682,51.91503834129938,67.0845184258651
m738,f8279,44,3,61.66447199095839,70.14179550757329,48.302208124394014,60.03615854097524,60.01721416291582,61.47660157255776,53.082422235756326,58.19207932374331
m1175,f4818,44,3,54.16693831872762,66.37373870140699,56.92613855873178,59.155605192955456,54.75423066102375,57.18014057937329,58.75879538801925,56.8977222094721
m1412,f4752,44,3,84.12956005653142,88.33899087394484,59.236349862340106,77.2349669309388,88.56878172807076,87.6475611833765,57.25442187130258,77.82358826091661
m1595,f779,44,3,74.61321688066165,42.21198876162292,65.3545584985304,60.726588046938325,71.88112535493029,45.485749582766516,65.02832868085744,60.79840120618476
m1696,f7477,44,3,62.283212780314074,47.788416186241605,50.57987938120618,53.550502782587294,63.98025007033838,55.4392948796167,48.9034185270226,56.1076544923259
m2781,f9386,44,3,60.77161217531822,71.02184691304885,46.979820331320234,59.59109313989577,64.08934765909962,70.52139414061509,48.11347778360219,60.90807319443896
m3026,f2031,44,3,49.02126900670021,58.472893502917614,47.56981372181678,51.68799207714486,53.40153355243917,56.06651007553354,48.77136505747909,52.746469561817264
m3238,f5408,44,3,74.69909605871882,64.06383941415807,63.44017867422046,67.40103804903245,72.59113373330747,71.33882659376229,65.61673495295503,69.84889842667492
m3289,f7969,44,3,77.60255094773179,56.77494983966466,65.94922503475019,66.77557527404888,78.00091924679428,48.38306051051736,70.81421526620323,65.73273167450496
m3345,f9769,44,3,56.55055824743518,46.25112937899368,57.70270611339254,53.50146457994047,60.904917510592725,49.70886107367906,57.064283526554064,55.89268737027529
m3422,f9515,44,3,57.193244413709316,70.4795224568989,55.78610432769449,61.1529570661009,55.87079914468417,67.14916741769174,52.71315248990294,58.57770635075962
m3651,f1456,44,3,38.56663975019963,73.23754957201984,48.481206474300855,53.42846526550678,42.457399557486426,76.31784223529567,51.50542051415583,56.76022076897931
m3947,f9520,44,3,63.12833005556586,61.687840323603815,62.84039726106002,62.552189213409896,59.15448905514276,63.59535710951693,65.4275730830635,62.72580641590773
m4167,f3473,44,3,50.006963579147786,56.71700126113894,53.41315021689739,53.37903835239471,48.48292995872798,47.72810481798435,49.386453423854704,48.532496066855686
m5234,f7818,44,3,56.768239373761766,74.10526078173451,67.08559733239277,65.98636582929635,55.784324035469005,72.8301173424943,70.56251430393647,66.39231856063326
m5545,f6030,44,3,46.76935739833468,25.321067001317836,46.69258290427201,39.59433576797484,44.607639166388296,24.749433571536713,45.24773766482604,38.20160346758369
m5644,f5740,44,3,57.84039957318324,82.51522942440364,51.68195893566035,64.01252931108242,57.08306202709073,79.66304623671924,56.29246048233877,64.34618958204958
m6107,f2813,44,3,67.31377419129772,49.760641817087496,47.53022400077401,54.86821333638642,72.00898523327649,40.942818648898964,48.56344918165947,53.838417687944975
m6581,f6404,44,3,78.18757276505406,61.16496106448376,65.30521312735148,68.21924898562976,76.74889270959115,61.07286404898474,65.43964526080734,67.75380067312774
m7204,f6624,44,3,63.49033269139123,72.87945592740473,65.7463515471302,67.3720467219754,64.15372502358134,77.02181018073304,64.07258192294614,68.41603904242017
m7443,f1897,44,3,44.042224916748104,57.06966812838192,50.27101161910636,50.460968221412124,39.65407614618355,64.69751719256917,47.16768718310696,50.506426840619895
m7447,f6854,44,3,49.51796092479851,47.06116999246932,50.4191478477305,48.99942625499944,46.15716144678603,56.46488733631465,46.434819465188596,49.68562274942976
m8454,f3603,44,3,76.01498901942887,50.53274453031906,52.32171981831428,59.6231511226874,77.61420797217451,43.58506198815586,50.90477470486026,57.36801488839688
m8587,f382,44,3,68.2151339040898,53.67442251269652,57.04187579737216,59.64381073805282,63.96335699464936,55.85186080634658,55.334631705609866,58.383283168868594
m9673,f2918,44,3,65.72685668062198,41.67360911302573,46.24863709442038,51.21636762935603,66.28588705021829,47.51018784069058,50.67946057216963,54.82517848769283
m9383,f1206,45,1,82.37426808523566,65.31473875171743,99.72140307117485,82.47013663604264,77.38508462930281,87.53003888751259,72.26745637046685,79.06085996242741
m4675,f9996,45,2,56.548889919695824,96.37212957862522,71.53459468931001,74.81853806254368,73.58478839064162,88.98460444083766,52.92536039290937,71.83158440812956
m7260,f5270,45,2,66.72857600626544,59.95617509529981,79.55446172049672,68.74640427402066,79.32031340718967,95.82539771838105,64.92863897229554,80.02478336595543
m1703,f129,45,3,46.876177203286,32.61324729956667,69.30543229845037,49.598285600434345,44.30325325703125,42.33829242467772,66.89518376318267,51.17890981496388
m2118,f9366,45,3,57.61612388264342,54.842727537126905,50.18748415536625,54.215445191712185,57.32712331662347,64.15783395553588,47.26721294384665,56.25072340533533
m3737,f6751,45,3,47.58309233586563,55.321747014261646,62.3880185855659,55.09761931189772,50.83930633634642,50.17919962767261,62.890578185111906,54.63636138304364
m3751,f7272,45,3,68.827741559151,65.85919485834255,53.992381688590044,62.8931060353612,68.39028365063149,70.22630273491004,54.832430307983486,64.48300556450833
m3846,f5007,45,3,55.35159133755549,55.96517097979462,105.80652982565373,72.37443071433461,54.773315511263974,57.84456831414742,107.20955041513201,73.27581141351446
m4398,f8653,45,3,52.12463599225079,84.69627982082648,49.53607591537697,62.11899724281807,47.43167333964919,87.10217391862517,46.194187163112936,60.24267814046243
m4707,f6290,45,3,49.035408715092515,47.52201599267964,64.04619330006102,53.534539335944395,53.95856526793391,39.87451341244947,59.32035099121477,51.051143223866056
m5960,f5551,45,3,35.983489913500435,67.4233319905318,57.60799251520646,53.671604806412894,39.209564606759,60.16327814110302,57.32923612852113,52.234026292127716
m6103,f6517,45,3,63.27084115492964,74.3577997112174,48.8646970286732,62.16444596494008,61.895583407832206,68.25374369509635,51.184202905855855,60.44451000292813
m6222,f4721,45,3,65.54233000858082,75.10524889604696,60.03599692576208,66.89452527679661,67.99555834579664,83.63765265382287,57.86956378644358,69.83425826202104
m6933,f5118,45,3,61.22795092068345,39.629528649730645,48.364562480222496,49.74068068354553,61.97766099160505,45.65958741849107,47.624044238638106,51.75376421624475
m7116,f2750,45,3,71.59728540226729,78.90066380910463,52.86892366900098,67.78895762679097,74.7959405999969,79.46417342257706,48.58163798226585,67.6139173349466
m7640,f7854,45,3,33.26698703156659,38.983327744674526,63.73469364254234,45.328336139594484,37.392606798044724,45.130708442034404,60.06687928513932,47.53006484173949
m7924,f866,45,3,52.181251795542124,81.29084826326589,53.71456556380922,62.395555207539076,55.77498900773163,72.33422872450606,57.069396624304275,61.72620478551399
m8136,f6057,45,3,69.96456528819823,79.57399615325635,71.38380744827094,73.64078962990851,74.04744991767429,71.20681047656375,73.72602054066698,72.99342697830167
m8815,f3063,45,3,71.27523374118398,58.217775235773246,48.594940977875794,59.36264998494434,73.24854632183353,66.78130975923821,50.29900471098112,63.44295359735096
m9085,f8715,45,3,51.01639198076626,60.91564129763495,70.51041666374992,60.81414998071704,51.4675190185402,51.830928937161666,68.8766029535266,57.39168363640949
m9200,f3552,45,3,58.575654629788026,67.29451918517212,82.95592624222543,69.60870001906186,55.28614124142503,57.4246876224233,79.41526525782731,64.04203137389187
m9558,f8812,45,3,56.7702062534769,50.149553217113606,58.413836348308536,55.11119860629967,60.103606898854174,58.51854272318957,60.727511286432915,59.783220302825555
m6965,f4128,46,2,56.80700645356657,60.60661402205802,62.385598967034326,59.93307314755297,71.91709232894884,68.7198152151586,46.250365788957325,62.29575777768826
m9097,f3049,46,2,22.028042183426173,48.73936913093547,55.777226222646675,42.18154584566944,36.42470129106276,50.998098927597425,45.111284185500786,44.17802813472033
m980,f6524,46,3,58.839154077980254,76.08083543404878,75.19833825094355,70.03944258765752,60.422381659804294,85.4392642545471,72.13135699830126,72.66433430421755
m2037,f422,46,3,49.66269246366955,61.577961333425804,52.16737840699268,54.46934406802935,51.34652153183333,67.54835325981828,52.31069648919821,57.06852376028328
m2575,f143,46,3,48.23093864326716,64.04737935803846,48.03519059960858,53.43783620030473,45.87520494061115,58.699903730513995,46.64377077895952,50.406293150028226
m3133,f3913,46,3,33.60658901157643,64.49152922685315,52.75585114573276,50.28465646138744,34.40799742495914,56.39501531834472,50.2190892963751,47.007367346559654
m3329,f9433,46,3,40.4132768357662,70.32802520117141,63.052944568792995,57.93141553524353,45.12206339752241,64.58881843851061,65.64378742480449,58.45155642027917
m4888,f798,46,3,66.11967768803815,59.92202879977053,56.88750225962096,60.97640291580988,66.84663552927859,54.263304343964585,56.9463517149897,59.35209719607763
m5143,f9926,46,3,63.17952384617704,69.14815336463617,51.84767900361396,61.39178540480906,66.35826558287654,65.70477897717599,56.74582706154763,62.936290540533385
m5279,f764,46,3,75.02771797877614,73.43258206733914,50.745460327431374,66.40192012451554,70.0339026266528,69.9348805207209,53.773467265471595,64.5807501376151
m7159,f1085,46,3,50.866090733640064,38.54534354456359,71.66802938735201,53.693154555185224,49.21192800529698,36.97666861247537,67.01383814970919,51.06747825582718
m7961,f9989,46,3,45.31460584558286,40.149772542328485,59.415120211551795,48.29316619982105,43.962054036391415,32.32775380275744,60.673328758493795,45.65437886588089
m8076,f1142,46,3,70.62860603286403,71.54000855764687,50.22581767201845,64.13147742084311,66.97870798220163,70.55788872902255,51.156330615847594,62.89764244235726
m8305,f9242,46,3,59.703420960062516,45.79514754255506,56.38912400929331,53.96256417063696,64.081692757423,45.671061269650025,55.046699176953695,54.933151068008904
m8368,f8068,46,3,70.21450465365508,79.61026384709908,53.22837840160945,67.68438230078787,66.27879954039665,88.49403545013736,55.82248688339,70.19844062464134
m8606,f6721,46,3,48.1889794190841,45.74359565690624,68.69538017995103,54.20931841864712,48.60377950061553,46.60066292549428,69.98900179813239,55.06448140808073
m8699,f7833,46,3,46.405792764936194,58.56085688682991,50.78438487255252,51.917011508106214,51.33105993572889,57.63299122942287,55.244077831659126,54.736042998936966
m8933,f9338,46,3,37.71086764502044,51.812757101667685,67.5619294679753,52.36185140488781,38.836184087814495,56.15606061392793,64.41801641651934,53.136753706087255
m9873,f9801,46,3,72.53229707015748,70.2995011197107,45.70072899350847,62.84417572779222,71.92588243261326,71.67082143318007,49.623313372603405,64.40667241279891
m5978,f5495,47,1,48.221521066501744,20.901240618012444,47.16739763045416,38.76338643832278,46.90663422115837,35.66645694759177,46.44944441304812,43.007511860599415
m1145,f625,47,2,71.50497128331648,21.34172443026705,63.01249691137613,51.95306420831989,83.87608084091768,56.96569797938274,51.742692828824175,64.19482388304154
m9263,f5358,47,2,79.76326602540462,77.76098997583703,87.14394885200787,81.5560682844165,90.95912261272966,82.86266060620592,73.06785038456574,82.29654453450044
m9906,f4591,47,2,67.75957535169164,56.79348440408371,163.83603289783724,96.12969755120419,78.67373445939243,42.13901474409711,68.9333834455369,63.24871088300881
m749,f2765,47,3,65.039715300537,66.26558816641604,79.95065820348887,70.41865389014731,60.982903290639285,74.75884412103231,83.60500979616215,73.11558573594458
m950,f3321,47,3,58.449841939979486,46.88564250480557,80.6168031662023,61.98409587032912,55.510110018709085,56.76050918933197,78.27679327863751,63.515804162226196
m1267,f8276,47,3,69.60703915977868,39.19112354061504,45.67227914493325,51.490147281775656,65.76148851469677,41.839596015443036,45.34361185659342,50.98156546224441
m1603,f8326,47,3,78.21887344028107,79.95511305017092,58.342552680676704,72.17217972370956,80.14265709396028,82.80969481779695,53.53836544068784,72.16357245081502
m1957,f9803,47,3,39.045388035056746,59.77979097127628,51.403865850504474,50.076348285612504,40.60509421072374,65.08139345067814,49.884126922782755,51.85687152806154
m2261,f8539,47,3,67.7730610761251,59.665857542688485,53.89946060125976,60.44612640669112,69.10692750527593,55.638607417188005,58.629433684507106,61.124989535657015
m3387,f5494,47,3,51.025654729464534,49.457470302966115,54.2479918131277,51.57703894851945,47.712988201797785,49.83799063675849,52.07193018291133,49.874303007155866
m3775,f2754,47,3,48.096406187975816,43.15816060278078,56.19120074029479,49.14858917701713,50.900901860515155,39.90720441806445,56.22298450919524,49.01036359592495
m3967,f6804,47,3,73.29568305849932,58.647496531053896,51.7378944360287,61.227024675193974,69.4827263619571,60.016348382097156,48.919178763347524,59.472751169133936
m4095,f1304,47,3,33.087441106041595,67.60990887037073,50.76363917039477,50.486996382269034,38.01883147856918,63.8801638976664,48.27629494288355,50.058430106373045
m4786,f6489,47,3,45.66956412484956,63.51403130638258,47.764337530500875,52.315977653911006,49.14154937163451,67.9343518455008,51.15711548681068,56.07767223464867
m5473,f6878,47,3,59.04927876643786,79.37759168858157,55.3782180829392,64.60169617931955,55.68698854958815,69.5390482275046,50.64804463581294,58.6246938043019
m6014,f1378,47,3,73.75765433296345,44.50048110663782,63.84949436456898,60.70254326805675,70.93312652018791,46.04499716387336,67.73366725567757,61.57059697991295
m7591,f2209,47,3,48.189134984533716,62.694585628051286,53.296780755036764,54.726833789207255,52.594623102799645,62.94098710402496,51.9425360892171,55.82604876534723
m7650,f4593,47,3,43.93018138323349,67.19581211416931,65.22454840503184,58.78351396747822,41.73874566752639,68.51156800344772,63.316574398170644,57.85562935638159
m7968,f3039,47,3,75.49030524117019,40.280130253317324,50.19641671849969,55.32228407099573,76.84328395278382,43.87846626031067,53.72029627029306,58.147348827795845
m8842,f3719,47,3,47.67499834150915,57.449720624881024,47.91308917377795,51.01260271338938,46.433000365775214,66.92157944190416,46.664549907029965,53.33970990490311
m8862,f6302,47,3,44.490339043716475,51.69183955281137,62.19839566245224,52.79352475299336,43.32059691410376,43.78114620734745,58.68415995331988,48.59530102492369
m9772,f876,47,3,63.30380801648098,59.16296785402769,50.46292292432389,57.64323293161086,64.74888209100686,62.49388738584744,49.78271322802031,59.0084942349582
m7949,f9938,48,1,6.1381018031339,49.287652655985454,47.21803871241762,34.21459772384566,23.535335608143093,20.2312719867112,50.909415005142435,31.558674199998915
m6882,f7901,48,2,47.74916750018969,74.87078421999777,57.32476782759686,59.981573182594765,68.63081668292557,48.58532856864171,46.32335275071057,54.51316600075928
m226,f3222,48,3,88.27145072674833,38.09351976002916,63.41718388648242,63.260718124419974,83.28942388642145,45.08228390232796,62.91988497257725,63.76386425377555
m333,f2207,48,3,52.746527162959026,69.36157739493189,47.52603249832164,56.54471235207085,52.435174801478254,71.58159076873243,45.21839827408019,56.41172128143029
m648,f52,48,3,53.414008381861805,59.78797657794203,48.81718445446957,54.006389804757795,50.30845335943448,67.70676250457633,49.74859339272827,55.92126975224636
m757,f7575,48,3,74.63616725221628,67.98195014384629,66.08904880768517,69.56905540124926,75.30466693645494,64.22910797573194,65.30274818347107,68.27884103188599
m1716,f3203,48,3,58.18545905032238,65.53400965654376,51.281175275039175,58.33354799396844,61.977014993762516,55.65192651512957,53.45346875750083,57.027470088797635
m2310,f5463,48,3,60.03173060916717,67.7250996405783,58.4964285669965,62.084419605580656,64.26846713997097,61.069533755986406,58.67830453978678,61.338768478581386
m3755,f2422,48,3,71.63562664878252,81.97577937076775,74.28764026722763,75.9663487622593,69.29676369533561,91.02773517888399,74.43765458644718,78.2540511535556
m3882,f2736,48,3,56.8826050906647,52.712958032854715,47.202653959089574,52.26607236086966,52.9624099378499,59.5062975640356,46.137682826715,52.86879677620016
m4211,f5570,48,3,61.17739341873915,72.14415940114952,45.93939941839156,59.753650746093406,64.76321664080537,71.62572312522084,46.99275032284162,61.127230029622616
m4760,f8457,48,3,42.811566232751915,61.66952199127804,60.27811775550194,54.919735326510626,40.73371055409639,60.9730867875274,59.34441719122147,53.68373817761509
m5392,f4197,48,3,55.883299961354744,43.576996231386346,59.53474961885098,52.998348603864024,58.43535702958482,46.988962510259775,60.61290772514661,55.345742421663736
m5466,f8953,48,3,60.83887569919822,75.14051689466737,69.18108972038823,68.38682743808461,58.191187678631294,78.74237130356774,69.24021462778597,68.72459120332833
m5684,f2970,48,3,71.12229645956984,67.39157751368963,80.92842473208046,73.14743290177996,73.1638378162333,57.68813375731767,77.61566728705591,69.48921295353563
m7522,f9279,48,3,61.19433185846119,57.93816822783919,46.48600832865209,55.20616947165083,60.68151202431236,64.0714446847525,45.73895300179705,56.830636570287304
m7701,f408,48,3,44.55027898991584,58.98602449780746,80.84079818574604,61.459033891156444,42.579462974159924,65.05257892089865,85.30399334195486,64.31201174567114
m8118,f1795,48,3,51.92074997627216,66.5219996869652,52.0407560831643,56.82783524880055,49.895749695541646,57.22157037933671,53.12873817624927,53.41535275037588
m9761,f7515,48,3,62.50112265378351,54.2693996214998,60.53285677587337,59.10112635038556,61.30471128922083,48.40123162147276,58.98507143351914,56.23033811473758
m9878,f7924,48,3,72.86616372641271,77.56831120716255,53.625848424733874,68.02010778610304,74.99435922820257,78.38261952728068,54.562001290694425,69.3129933487259
m332,f3412,49,3,37.2824115376897,79.13405358417636,50.02977880442461,55.482081308763554,33.38478985493719,72.2346576232549,49.85416830184528,51.824538593345785
m397,f5423,49,3,44.624133419930985,55.81886504417494,62.73946875192637,54.39415573867743,41.783802704033256,60.72693007702388,58.2867984318504,53.599177070969176
m624,f5998,49,3,46.17697189661046,64.30369438432038,81.8812670639876,64.12064444830615,49.58238236980509,59.162864760596925,78.93901656417034,62.56142123152412
m836,f1195,49,3,49.589274191809935,48.10368814387668,52.93038028106655,50.20778087225106,46.28559329521447,42.92956910963373,51.519341027171805,46.91150114400667
m1445,f5690,49,3,64.13110048104954,52.199740430629475,86.47954659651826,67.60346250273243,64.43097511363463,50.53951127540235,85.66078674025474,66.87709104309725
